source_test,target_text
-1.57358,0.17171
-1.57258,0.17185
-1.57158,0.17199
-1.57058,0.17213
-1.56958,0.17228
-1.56858,0.17242
-1.56758,0.17256
-1.56658,0.1727
-1.56558,0.17285
-1.56458,0.17299
-1.56358,0.17313
-1.56258,0.17328
-1.56158,0.17342
-1.56058,0.17356
-1.55958,0.17371
-1.55858,0.17385
-1.55758,0.17399
-1.55658,0.17414
-1.55558,0.17428
-1.55458,0.17443
-1.55358,0.17457
-1.55258,0.17471
-1.55158,0.17486
-1.55058,0.175
-1.54958,0.17515
-1.54858,0.17529
-1.54758,0.17544
-1.54658,0.17558
-1.54558,0.17573
-1.54458,0.17587
-1.54358,0.17602
-1.54258,0.17616
-1.54158,0.17631
-1.54058,0.17645
-1.53958,0.1766
-1.53858,0.17674
-1.53758,0.17689
-1.53658,0.17703
-1.53558,0.17718
-1.53458,0.17733
-1.53358,0.17747
-1.53258,0.17762
-1.53158,0.17776
-1.53058,0.17791
-1.52958,0.17806
-1.52858,0.1782
-1.52758,0.17835
-1.52658,0.1785
-1.52558,0.17864
-1.52458,0.17879
-1.52358,0.17894
-1.52258,0.17908
-1.52158,0.17923
-1.52058,0.17938
-1.51958,0.17952
-1.51858,0.17967
-1.51758,0.17982
-1.51658,0.17997
-1.51558,0.18011
-1.51458,0.18026
-1.51358,0.18041
-1.51258,0.18056
-1.51158,0.18071
-1.51058,0.18085
-1.50958,0.181
-1.50858,0.18115
-1.50758,0.1813
-1.50658,0.18145
-1.50558,0.1816
-1.50458,0.18174
-1.50358,0.18189
-1.50258,0.18204
-1.50158,0.18219
-1.50058,0.18234
-1.49957,0.18249
-1.49857,0.18264
-1.49757,0.18279
-1.49657,0.18294
-1.49557,0.18309
-1.49457,0.18324
-1.49357,0.18339
-1.49257,0.18354
-1.49157,0.18369
-1.49057,0.18384
-1.48957,0.18399
-1.48857,0.18414
-1.48757,0.18429
-1.48657,0.18444
-1.48557,0.18459
-1.48457,0.18474
-1.48357,0.18489
-1.48257,0.18504
-1.48157,0.18519
-1.48057,0.18534
-1.47957,0.18549
-1.47857,0.18564
-1.47757,0.18579
-1.47657,0.18595
-1.47557,0.1861
-1.47457,0.18625
-1.47357,0.1864
-1.47257,0.18655
-1.47157,0.1867
-1.47057,0.18686
-1.46957,0.18701
-1.46857,0.18716
-1.46757,0.18731
-1.46657,0.18746
-1.46557,0.18762
-1.46457,0.18777
-1.46357,0.18792
-1.46257,0.18807
-1.46157,0.18823
-1.46057,0.18838
-1.45957,0.18853
-1.45857,0.18869
-1.45757,0.18884
-1.45657,0.18899
-1.45557,0.18915
-1.45457,0.1893
-1.45357,0.18945
-1.45257,0.18961
-1.45157,0.18976
-1.45057,0.18991
-1.44957,0.19007
-1.44857,0.19022
-1.44757,0.19038
-1.44657,0.19053
-1.44557,0.19068
-1.44457,0.19084
-1.44357,0.19099
-1.44257,0.19115
-1.44157,0.1913
-1.44057,0.19146
-1.43957,0.19161
-1.43857,0.19177
-1.43757,0.19192
-1.43657,0.19208
-1.43557,0.19223
-1.43457,0.19239
-1.43357,0.19254
-1.43257,0.1927
-1.43157,0.19285
-1.43057,0.19301
-1.42957,0.19317
-1.42857,0.19332
-1.42757,0.19348
-1.42657,0.19363
-1.42557,0.19379
-1.42457,0.19395
-1.42357,0.1941
-1.42257,0.19426
-1.42157,0.19442
-1.42057,0.19457
-1.41957,0.19473
-1.41857,0.19489
-1.41757,0.19504
-1.41657,0.1952
-1.41557,0.19536
-1.41457,0.19551
-1.41357,0.19567
-1.41257,0.19583
-1.41157,0.19599
-1.41057,0.19614
-1.40957,0.1963
-1.40857,0.19646
-1.40757,0.19662
-1.40657,0.19678
-1.40557,0.19693
-1.40457,0.19709
-1.40357,0.19725
-1.40257,0.19741
-1.40157,0.19757
-1.40057,0.19773
-1.39957,0.19788
-1.39857,0.19804
-1.39757,0.1982
-1.39657,0.19836
-1.39557,0.19852
-1.39457,0.19868
-1.39357,0.19884
-1.39257,0.199
-1.39157,0.19916
-1.39057,0.19932
-1.38957,0.19948
-1.38857,0.19964
-1.38757,0.1998
-1.38657,0.19996
-1.38557,0.20012
-1.38457,0.20028
-1.38357,0.20044
-1.38257,0.2006
-1.38157,0.20076
-1.38057,0.20092
-1.37957,0.20108
-1.37857,0.20124
-1.37757,0.2014
-1.37657,0.20156
-1.37557,0.20172
-1.37457,0.20188
-1.37357,0.20204
-1.37257,0.20221
-1.37157,0.20237
-1.37057,0.20253
-1.36957,0.20269
-1.36857,0.20285
-1.36757,0.20301
-1.36657,0.20317
-1.36557,0.20334
-1.36457,0.2035
-1.36357,0.20366
-1.36257,0.20382
-1.36157,0.20399
-1.36057,0.20415
-1.35957,0.20431
-1.35857,0.20447
-1.35757,0.20464
-1.35657,0.2048
-1.35557,0.20496
-1.35457,0.20512
-1.35357,0.20529
-1.35257,0.20545
-1.35157,0.20561
-1.35057,0.20578
-1.34957,0.20594
-1.34857,0.2061
-1.34757,0.20627
-1.34657,0.20643
-1.34557,0.2066
-1.34457,0.20676
-1.34357,0.20692
-1.34257,0.20709
-1.34157,0.20725
-1.34057,0.20742
-1.33957,0.20758
-1.33857,0.20775
-1.33757,0.20791
-1.33657,0.20808
-1.33557,0.20824
-1.33457,0.2084
-1.33357,0.20857
-1.33257,0.20874
-1.33157,0.2089
-1.33057,0.20907
-1.32957,0.20923
-1.32857,0.2094
-1.32757,0.20956
-1.32657,0.20973
-1.32557,0.20989
-1.32457,0.21006
-1.32357,0.21023
-1.32257,0.21039
-1.32157,0.21056
-1.32057,0.21072
-1.31957,0.21089
-1.31857,0.21106
-1.31757,0.21122
-1.31657,0.21139
-1.31557,0.21156
-1.31457,0.21172
-1.31357,0.21189
-1.31257,0.21206
-1.31157,0.21222
-1.31057,0.21239
-1.30957,0.21256
-1.30857,0.21273
-1.30757,0.21289
-1.30657,0.21306
-1.30557,0.21323
-1.30457,0.2134
-1.30357,0.21357
-1.30257,0.21373
-1.30157,0.2139
-1.30057,0.21407
-1.29956,0.21424
-1.29856,0.21441
-1.29756,0.21458
-1.29656,0.21474
-1.29556,0.21491
-1.29456,0.21508
-1.29356,0.21525
-1.29256,0.21542
-1.29156,0.21559
-1.29056,0.21576
-1.28956,0.21593
-1.28856,0.2161
-1.28756,0.21627
-1.28656,0.21643
-1.28556,0.2166
-1.28456,0.21677
-1.28356,0.21694
-1.28256,0.21711
-1.28156,0.21728
-1.28056,0.21745
-1.27956,0.21762
-1.27856,0.21779
-1.27756,0.21797
-1.27656,0.21814
-1.27556,0.21831
-1.27456,0.21848
-1.27356,0.21865
-1.27256,0.21882
-1.27156,0.21899
-1.27056,0.21916
-1.26956,0.21933
-1.26856,0.2195
-1.26756,0.21967
-1.26656,0.21985
-1.26556,0.22002
-1.26456,0.22019
-1.26356,0.22036
-1.26256,0.22053
-1.26156,0.2207
-1.26056,0.22088
-1.25956,0.22105
-1.25856,0.22122
-1.25756,0.22139
-1.25656,0.22157
-1.25556,0.22174
-1.25456,0.22191
-1.25356,0.22208
-1.25256,0.22226
-1.25156,0.22243
-1.25056,0.2226
-1.24956,0.22278
-1.24856,0.22295
-1.24756,0.22312
-1.24656,0.2233
-1.24556,0.22347
-1.24456,0.22364
-1.24356,0.22382
-1.24256,0.22399
-1.24156,0.22416
-1.24056,0.22434
-1.23956,0.22451
-1.23856,0.22469
-1.23756,0.22486
-1.23656,0.22504
-1.23556,0.22521
-1.23456,0.22538
-1.23356,0.22556
-1.23256,0.22573
-1.23156,0.22591
-1.23056,0.22608
-1.22956,0.22626
-1.22856,0.22643
-1.22756,0.22661
-1.22656,0.22678
-1.22556,0.22696
-1.22456,0.22713
-1.22356,0.22731
-1.22256,0.22749
-1.22156,0.22766
-1.22056,0.22784
-1.21956,0.22801
-1.21856,0.22819
-1.21756,0.22837
-1.21656,0.22854
-1.21556,0.22872
-1.21456,0.2289
-1.21356,0.22907
-1.21256,0.22925
-1.21156,0.22943
-1.21056,0.2296
-1.20956,0.22978
-1.20856,0.22996
-1.20756,0.23013
-1.20656,0.23031
-1.20556,0.23049
-1.20456,0.23066
-1.20356,0.23084
-1.20256,0.23102
-1.20156,0.2312
-1.20056,0.23138
-1.19956,0.23155
-1.19856,0.23173
-1.19756,0.23191
-1.19656,0.23209
-1.19556,0.23227
-1.19456,0.23244
-1.19356,0.23262
-1.19256,0.2328
-1.19156,0.23298
-1.19056,0.23316
-1.18956,0.23334
-1.18856,0.23352
-1.18756,0.2337
-1.18656,0.23387
-1.18556,0.23405
-1.18456,0.23423
-1.18356,0.23441
-1.18256,0.23459
-1.18156,0.23477
-1.18056,0.23495
-1.17956,0.23513
-1.17856,0.23531
-1.17756,0.23549
-1.17656,0.23567
-1.17556,0.23585
-1.17456,0.23603
-1.17356,0.23621
-1.17256,0.23639
-1.17156,0.23657
-1.17056,0.23675
-1.16956,0.23693
-1.16856,0.23712
-1.16756,0.2373
-1.16656,0.23748
-1.16556,0.23766
-1.16456,0.23784
-1.16356,0.23802
-1.16256,0.2382
-1.16156,0.23838
-1.16056,0.23857
-1.15956,0.23875
-1.15856,0.23893
-1.15756,0.23911
-1.15656,0.23929
-1.15556,0.23948
-1.15456,0.23966
-1.15356,0.23984
-1.15256,0.24002
-1.15156,0.2402
-1.15056,0.24039
-1.14956,0.24057
-1.14856,0.24075
-1.14756,0.24094
-1.14656,0.24112
-1.14556,0.2413
-1.14456,0.24148
-1.14356,0.24167
-1.14256,0.24185
-1.14156,0.24203
-1.14056,0.24222
-1.13956,0.2424
-1.13856,0.24259
-1.13756,0.24277
-1.13656,0.24295
-1.13556,0.24314
-1.13456,0.24332
-1.13356,0.24351
-1.13256,0.24369
-1.13156,0.24387
-1.13056,0.24406
-1.12956,0.24424
-1.12856,0.24443
-1.12756,0.24461
-1.12656,0.2448
-1.12556,0.24498
-1.12456,0.24517
-1.12356,0.24535
-1.12256,0.24554
-1.12156,0.24572
-1.12056,0.24591
-1.11956,0.24609
-1.11856,0.24628
-1.11756,0.24646
-1.11656,0.24665
-1.11556,0.24684
-1.11456,0.24702
-1.11356,0.24721
-1.11256,0.24739
-1.11156,0.24758
-1.11056,0.24777
-1.10956,0.24795
-1.10856,0.24814
-1.10756,0.24833
-1.10656,0.24851
-1.10556,0.2487
-1.10456,0.24889
-1.10356,0.24907
-1.10256,0.24926
-1.10156,0.24945
-1.10056,0.24964
-1.09955,0.24982
-1.09855,0.25001
-1.09755,0.2502
-1.09655,0.25039
-1.09555,0.25057
-1.09455,0.25076
-1.09355,0.25095
-1.09255,0.25114
-1.09155,0.25133
-1.09055,0.25151
-1.08955,0.2517
-1.08855,0.25189
-1.08755,0.25208
-1.08655,0.25227
-1.08555,0.25246
-1.08455,0.25265
-1.08355,0.25283
-1.08255,0.25302
-1.08155,0.25321
-1.08055,0.2534
-1.07955,0.25359
-1.07855,0.25378
-1.07755,0.25397
-1.07655,0.25416
-1.07555,0.25435
-1.07455,0.25454
-1.07355,0.25473
-1.07255,0.25492
-1.07155,0.25511
-1.07055,0.2553
-1.06955,0.25549
-1.06855,0.25568
-1.06755,0.25587
-1.06655,0.25606
-1.06555,0.25625
-1.06455,0.25644
-1.06355,0.25663
-1.06255,0.25682
-1.06155,0.25701
-1.06055,0.2572
-1.05955,0.25739
-1.05855,0.25759
-1.05755,0.25778
-1.05655,0.25797
-1.05555,0.25816
-1.05455,0.25835
-1.05355,0.25854
-1.05255,0.25874
-1.05155,0.25893
-1.05055,0.25912
-1.04955,0.25931
-1.04855,0.2595
-1.04755,0.2597
-1.04655,0.25989
-1.04555,0.26008
-1.04455,0.26027
-1.04355,0.26047
-1.04255,0.26066
-1.04155,0.26085
-1.04055,0.26104
-1.03955,0.26124
-1.03855,0.26143
-1.03755,0.26162
-1.03655,0.26182
-1.03555,0.26201
-1.03455,0.2622
-1.03355,0.2624
-1.03255,0.26259
-1.03155,0.26278
-1.03055,0.26298
-1.02955,0.26317
-1.02855,0.26337
-1.02755,0.26356
-1.02655,0.26375
-1.02555,0.26395
-1.02455,0.26414
-1.02355,0.26434
-1.02255,0.26453
-1.02155,0.26473
-1.02055,0.26492
-1.01955,0.26511
-1.01855,0.26531
-1.01755,0.2655
-1.01655,0.2657
-1.01555,0.26589
-1.01455,0.26609
-1.01355,0.26629
-1.01255,0.26648
-1.01155,0.26668
-1.01055,0.26687
-1.00955,0.26707
-1.00855,0.26726
-1.00755,0.26746
-1.00655,0.26766
-1.00555,0.26785
-1.00455,0.26805
-1.00355,0.26824
-1.00255,0.26844
-1.00155,0.26864
-1.00055,0.26883
-0.99955,0.26903
-0.99855,0.26923
-0.99755,0.26942
-0.99655,0.26962
-0.99555,0.26982
-0.99455,0.27001
-0.99355,0.27021
-0.99255,0.27041
-0.99155,0.27061
-0.99055,0.2708
-0.98955,0.271
-0.98855,0.2712
-0.98755,0.2714
-0.98655,0.27159
-0.98555,0.27179
-0.98455,0.27199
-0.98355,0.27219
-0.98255,0.27239
-0.98155,0.27258
-0.98055,0.27278
-0.97955,0.27298
-0.97855,0.27318
-0.97755,0.27338
-0.97655,0.27358
-0.97555,0.27378
-0.97455,0.27397
-0.97355,0.27417
-0.97255,0.27437
-0.97155,0.27457
-0.97055,0.27477
-0.96955,0.27497
-0.96855,0.27517
-0.96755,0.27537
-0.96655,0.27557
-0.96555,0.27577
-0.96455,0.27597
-0.96355,0.27617
-0.96255,0.27637
-0.96155,0.27657
-0.96055,0.27677
-0.95955,0.27697
-0.95855,0.27717
-0.95755,0.27737
-0.95655,0.27757
-0.95555,0.27777
-0.95455,0.27797
-0.95355,0.27817
-0.95255,0.27837
-0.95155,0.27857
-0.95055,0.27877
-0.94955,0.27898
-0.94855,0.27918
-0.94755,0.27938
-0.94655,0.27958
-0.94555,0.27978
-0.94455,0.27998
-0.94355,0.28018
-0.94255,0.28039
-0.94155,0.28059
-0.94055,0.28079
-0.93955,0.28099
-0.93855,0.28119
-0.93755,0.2814
-0.93655,0.2816
-0.93555,0.2818
-0.93455,0.282
-0.93355,0.28221
-0.93255,0.28241
-0.93155,0.28261
-0.93055,0.28281
-0.92955,0.28302
-0.92855,0.28322
-0.92755,0.28342
-0.92655,0.28363
-0.92555,0.28383
-0.92455,0.28403
-0.92355,0.28424
-0.92255,0.28444
-0.92155,0.28464
-0.92055,0.28485
-0.91955,0.28505
-0.91855,0.28525
-0.91755,0.28546
-0.91655,0.28566
-0.91555,0.28587
-0.91455,0.28607
-0.91355,0.28627
-0.91255,0.28648
-0.91155,0.28668
-0.91055,0.28689
-0.90955,0.28709
-0.90855,0.2873
-0.90755,0.2875
-0.90655,0.28771
-0.90555,0.28791
-0.90455,0.28812
-0.90355,0.28832
-0.90255,0.28853
-0.90155,0.28873
-0.90055,0.28894
-0.89954,0.28914
-0.89854,0.28935
-0.89754,0.28956
-0.89654,0.28976
-0.89554,0.28997
-0.89454,0.29017
-0.89354,0.29038
-0.89254,0.29058
-0.89154,0.29079
-0.89054,0.291
-0.88954,0.2912
-0.88854,0.29141
-0.88754,0.29162
-0.88654,0.29182
-0.88554,0.29203
-0.88454,0.29224
-0.88354,0.29244
-0.88254,0.29265
-0.88154,0.29286
-0.88054,0.29307
-0.87954,0.29327
-0.87854,0.29348
-0.87754,0.29369
-0.87654,0.29389
-0.87554,0.2941
-0.87454,0.29431
-0.87354,0.29452
-0.87254,0.29473
-0.87154,0.29493
-0.87054,0.29514
-0.86954,0.29535
-0.86854,0.29556
-0.86754,0.29577
-0.86654,0.29597
-0.86554,0.29618
-0.86454,0.29639
-0.86354,0.2966
-0.86254,0.29681
-0.86154,0.29702
-0.86054,0.29723
-0.85954,0.29743
-0.85854,0.29764
-0.85754,0.29785
-0.85654,0.29806
-0.85554,0.29827
-0.85454,0.29848
-0.85354,0.29869
-0.85254,0.2989
-0.85154,0.29911
-0.85054,0.29932
-0.84954,0.29953
-0.84854,0.29974
-0.84754,0.29995
-0.84654,0.30016
-0.84554,0.30037
-0.84454,0.30058
-0.84354,0.30079
-0.84254,0.301
-0.84154,0.30121
-0.84054,0.30142
-0.83954,0.30163
-0.83854,0.30184
-0.83754,0.30205
-0.83654,0.30226
-0.83554,0.30247
-0.83454,0.30269
-0.83354,0.3029
-0.83254,0.30311
-0.83154,0.30332
-0.83054,0.30353
-0.82954,0.30374
-0.82854,0.30395
-0.82754,0.30417
-0.82654,0.30438
-0.82554,0.30459
-0.82454,0.3048
-0.82354,0.30501
-0.82254,0.30522
-0.82154,0.30544
-0.82054,0.30565
-0.81954,0.30586
-0.81854,0.30607
-0.81754,0.30629
-0.81654,0.3065
-0.81554,0.30671
-0.81454,0.30692
-0.81354,0.30714
-0.81254,0.30735
-0.81154,0.30756
-0.81054,0.30778
-0.80954,0.30799
-0.80854,0.3082
-0.80754,0.30841
-0.80654,0.30863
-0.80554,0.30884
-0.80454,0.30906
-0.80354,0.30927
-0.80254,0.30948
-0.80154,0.3097
-0.80054,0.30991
-0.79954,0.31012
-0.79854,0.31034
-0.79754,0.31055
-0.79654,0.31077
-0.79554,0.31098
-0.79454,0.31119
-0.79354,0.31141
-0.79254,0.31162
-0.79154,0.31184
-0.79054,0.31205
-0.78954,0.31227
-0.78854,0.31248
-0.78754,0.3127
-0.78654,0.31291
-0.78554,0.31313
-0.78454,0.31334
-0.78354,0.31356
-0.78254,0.31377
-0.78154,0.31399
-0.78054,0.3142
-0.77954,0.31442
-0.77854,0.31463
-0.77754,0.31485
-0.77654,0.31507
-0.77554,0.31528
-0.77454,0.3155
-0.77354,0.31571
-0.77254,0.31593
-0.77154,0.31615
-0.77054,0.31636
-0.76954,0.31658
-0.76854,0.3168
-0.76754,0.31701
-0.76654,0.31723
-0.76554,0.31745
-0.76454,0.31766
-0.76354,0.31788
-0.76254,0.3181
-0.76154,0.31831
-0.76054,0.31853
-0.75954,0.31875
-0.75854,0.31896
-0.75754,0.31918
-0.75654,0.3194
-0.75554,0.31962
-0.75454,0.31983
-0.75354,0.32005
-0.75254,0.32027
-0.75154,0.32049
-0.75054,0.3207
-0.74954,0.32092
-0.74854,0.32114
-0.74754,0.32136
-0.74654,0.32158
-0.74554,0.32179
-0.74454,0.32201
-0.74354,0.32223
-0.74254,0.32245
-0.74154,0.32267
-0.74054,0.32289
-0.73954,0.32311
-0.73854,0.32332
-0.73754,0.32354
-0.73654,0.32376
-0.73554,0.32398
-0.73454,0.3242
-0.73354,0.32442
-0.73254,0.32464
-0.73154,0.32486
-0.73054,0.32508
-0.72954,0.3253
-0.72854,0.32552
-0.72754,0.32574
-0.72654,0.32596
-0.72554,0.32618
-0.72454,0.32639
-0.72354,0.32661
-0.72254,0.32683
-0.72154,0.32705
-0.72054,0.32727
-0.71954,0.3275
-0.71854,0.32772
-0.71754,0.32794
-0.71654,0.32816
-0.71554,0.32838
-0.71454,0.3286
-0.71354,0.32882
-0.71254,0.32904
-0.71154,0.32926
-0.71054,0.32948
-0.70954,0.3297
-0.70854,0.32992
-0.70754,0.33014
-0.70654,0.33036
-0.70554,0.33059
-0.70454,0.33081
-0.70354,0.33103
-0.70254,0.33125
-0.70154,0.33147
-0.70054,0.33169
-0.69953,0.33192
-0.69853,0.33214
-0.69753,0.33236
-0.69653,0.33258
-0.69553,0.3328
-0.69453,0.33303
-0.69353,0.33325
-0.69253,0.33347
-0.69153,0.33369
-0.69053,0.33391
-0.68953,0.33414
-0.68853,0.33436
-0.68753,0.33458
-0.68653,0.3348
-0.68553,0.33503
-0.68453,0.33525
-0.68353,0.33547
-0.68253,0.3357
-0.68153,0.33592
-0.68053,0.33614
-0.67953,0.33637
-0.67853,0.33659
-0.67753,0.33681
-0.67653,0.33704
-0.67553,0.33726
-0.67453,0.33748
-0.67353,0.33771
-0.67253,0.33793
-0.67153,0.33815
-0.67053,0.33838
-0.66953,0.3386
-0.66853,0.33883
-0.66753,0.33905
-0.66653,0.33927
-0.66553,0.3395
-0.66453,0.33972
-0.66353,0.33995
-0.66253,0.34017
-0.66153,0.3404
-0.66053,0.34062
-0.65953,0.34084
-0.65853,0.34107
-0.65753,0.34129
-0.65653,0.34152
-0.65553,0.34174
-0.65453,0.34197
-0.65353,0.34219
-0.65253,0.34242
-0.65153,0.34264
-0.65053,0.34287
-0.64953,0.34309
-0.64853,0.34332
-0.64753,0.34355
-0.64653,0.34377
-0.64553,0.344
-0.64453,0.34422
-0.64353,0.34445
-0.64253,0.34467
-0.64153,0.3449
-0.64053,0.34513
-0.63953,0.34535
-0.63853,0.34558
-0.63753,0.3458
-0.63653,0.34603
-0.63553,0.34626
-0.63453,0.34648
-0.63353,0.34671
-0.63253,0.34694
-0.63153,0.34716
-0.63053,0.34739
-0.62953,0.34762
-0.62853,0.34784
-0.62753,0.34807
-0.62653,0.3483
-0.62553,0.34852
-0.62453,0.34875
-0.62353,0.34898
-0.62253,0.34921
-0.62153,0.34943
-0.62053,0.34966
-0.61953,0.34989
-0.61853,0.35012
-0.61753,0.35034
-0.61653,0.35057
-0.61553,0.3508
-0.61453,0.35103
-0.61353,0.35125
-0.61253,0.35148
-0.61153,0.35171
-0.61053,0.35194
-0.60953,0.35217
-0.60853,0.35239
-0.60753,0.35262
-0.60653,0.35285
-0.60553,0.35308
-0.60453,0.35331
-0.60353,0.35354
-0.60253,0.35377
-0.60153,0.35399
-0.60053,0.35422
-0.59953,0.35445
-0.59853,0.35468
-0.59753,0.35491
-0.59653,0.35514
-0.59553,0.35537
-0.59453,0.3556
-0.59353,0.35583
-0.59253,0.35605
-0.59153,0.35628
-0.59053,0.35651
-0.58953,0.35674
-0.58853,0.35697
-0.58753,0.3572
-0.58653,0.35743
-0.58553,0.35766
-0.58453,0.35789
-0.58353,0.35812
-0.58253,0.35835
-0.58153,0.35858
-0.58053,0.35881
-0.57953,0.35904
-0.57853,0.35927
-0.57753,0.3595
-0.57653,0.35973
-0.57553,0.35996
-0.57453,0.36019
-0.57353,0.36042
-0.57253,0.36065
-0.57153,0.36088
-0.57053,0.36111
-0.56953,0.36135
-0.56853,0.36158
-0.56753,0.36181
-0.56653,0.36204
-0.56553,0.36227
-0.56453,0.3625
-0.56353,0.36273
-0.56253,0.36296
-0.56153,0.36319
-0.56053,0.36343
-0.55953,0.36366
-0.55853,0.36389
-0.55753,0.36412
-0.55653,0.36435
-0.55553,0.36458
-0.55453,0.36481
-0.55353,0.36505
-0.55253,0.36528
-0.55153,0.36551
-0.55053,0.36574
-0.54953,0.36597
-0.54853,0.36621
-0.54753,0.36644
-0.54653,0.36667
-0.54553,0.3669
-0.54453,0.36714
-0.54353,0.36737
-0.54253,0.3676
-0.54153,0.36783
-0.54053,0.36806
-0.53953,0.3683
-0.53853,0.36853
-0.53753,0.36876
-0.53653,0.369
-0.53553,0.36923
-0.53453,0.36946
-0.53353,0.36969
-0.53253,0.36993
-0.53153,0.37016
-0.53053,0.37039
-0.52953,0.37063
-0.52853,0.37086
-0.52753,0.37109
-0.52653,0.37133
-0.52553,0.37156
-0.52453,0.37179
-0.52353,0.37203
-0.52253,0.37226
-0.52153,0.3725
-0.52053,0.37273
-0.51953,0.37296
-0.51853,0.3732
-0.51753,0.37343
-0.51653,0.37366
-0.51553,0.3739
-0.51453,0.37413
-0.51353,0.37437
-0.51253,0.3746
-0.51153,0.37484
-0.51053,0.37507
-0.50953,0.3753
-0.50853,0.37554
-0.50753,0.37577
-0.50653,0.37601
-0.50553,0.37624
-0.50453,0.37648
-0.50353,0.37671
-0.50253,0.37695
-0.50153,0.37718
-0.50053,0.37742
-0.49952,0.37765
-0.49852,0.37789
-0.49752,0.37812
-0.49652,0.37836
-0.49552,0.37859
-0.49452,0.37883
-0.49352,0.37906
-0.49252,0.3793
-0.49152,0.37953
-0.49052,0.37977
-0.48952,0.38001
-0.48852,0.38024
-0.48752,0.38048
-0.48652,0.38071
-0.48552,0.38095
-0.48452,0.38118
-0.48352,0.38142
-0.48252,0.38166
-0.48152,0.38189
-0.48052,0.38213
-0.47952,0.38236
-0.47852,0.3826
-0.47752,0.38284
-0.47652,0.38307
-0.47552,0.38331
-0.47452,0.38355
-0.47352,0.38378
-0.47252,0.38402
-0.47152,0.38426
-0.47052,0.38449
-0.46952,0.38473
-0.46852,0.38497
-0.46752,0.3852
-0.46652,0.38544
-0.46552,0.38568
-0.46452,0.38591
-0.46352,0.38615
-0.46252,0.38639
-0.46152,0.38662
-0.46052,0.38686
-0.45952,0.3871
-0.45852,0.38734
-0.45752,0.38757
-0.45652,0.38781
-0.45552,0.38805
-0.45452,0.38829
-0.45352,0.38852
-0.45252,0.38876
-0.45152,0.389
-0.45052,0.38924
-0.44952,0.38947
-0.44852,0.38971
-0.44752,0.38995
-0.44652,0.39019
-0.44552,0.39043
-0.44452,0.39066
-0.44352,0.3909
-0.44252,0.39114
-0.44152,0.39138
-0.44052,0.39162
-0.43952,0.39185
-0.43852,0.39209
-0.43752,0.39233
-0.43652,0.39257
-0.43552,0.39281
-0.43452,0.39305
-0.43352,0.39329
-0.43252,0.39352
-0.43152,0.39376
-0.43052,0.394
-0.42952,0.39424
-0.42852,0.39448
-0.42752,0.39472
-0.42652,0.39496
-0.42552,0.3952
-0.42452,0.39544
-0.42352,0.39567
-0.42252,0.39591
-0.42152,0.39615
-0.42052,0.39639
-0.41952,0.39663
-0.41852,0.39687
-0.41752,0.39711
-0.41652,0.39735
-0.41552,0.39759
-0.41452,0.39783
-0.41352,0.39807
-0.41252,0.39831
-0.41152,0.39855
-0.41052,0.39879
-0.40952,0.39903
-0.40852,0.39927
-0.40752,0.39951
-0.40652,0.39975
-0.40552,0.39999
-0.40452,0.40023
-0.40352,0.40047
-0.40252,0.40071
-0.40152,0.40095
-0.40052,0.40119
-0.39952,0.40143
-0.39852,0.40167
-0.39752,0.40191
-0.39652,0.40215
-0.39552,0.40239
-0.39452,0.40263
-0.39352,0.40287
-0.39252,0.40311
-0.39152,0.40335
-0.39052,0.40359
-0.38952,0.40383
-0.38852,0.40407
-0.38752,0.40431
-0.38652,0.40456
-0.38552,0.4048
-0.38452,0.40504
-0.38352,0.40528
-0.38252,0.40552
-0.38152,0.40576
-0.38052,0.406
-0.37952,0.40624
-0.37852,0.40648
-0.37752,0.40673
-0.37652,0.40697
-0.37552,0.40721
-0.37452,0.40745
-0.37352,0.40769
-0.37252,0.40793
-0.37152,0.40817
-0.37052,0.40842
-0.36952,0.40866
-0.36852,0.4089
-0.36752,0.40914
-0.36652,0.40938
-0.36552,0.40962
-0.36452,0.40987
-0.36352,0.41011
-0.36252,0.41035
-0.36152,0.41059
-0.36052,0.41083
-0.35952,0.41108
-0.35852,0.41132
-0.35752,0.41156
-0.35652,0.4118
-0.35552,0.41205
-0.35452,0.41229
-0.35352,0.41253
-0.35252,0.41277
-0.35152,0.41301
-0.35052,0.41326
-0.34952,0.4135
-0.34852,0.41374
-0.34752,0.41398
-0.34652,0.41423
-0.34552,0.41447
-0.34452,0.41471
-0.34352,0.41496
-0.34252,0.4152
-0.34152,0.41544
-0.34052,0.41568
-0.33952,0.41593
-0.33852,0.41617
-0.33752,0.41641
-0.33652,0.41666
-0.33552,0.4169
-0.33452,0.41714
-0.33352,0.41739
-0.33252,0.41763
-0.33152,0.41787
-0.33052,0.41811
-0.32952,0.41836
-0.32852,0.4186
-0.32752,0.41885
-0.32652,0.41909
-0.32552,0.41933
-0.32452,0.41958
-0.32352,0.41982
-0.32252,0.42006
-0.32152,0.42031
-0.32052,0.42055
-0.31952,0.42079
-0.31852,0.42104
-0.31752,0.42128
-0.31652,0.42153
-0.31552,0.42177
-0.31452,0.42201
-0.31352,0.42226
-0.31252,0.4225
-0.31152,0.42274
-0.31052,0.42299
-0.30952,0.42323
-0.30852,0.42348
-0.30752,0.42372
-0.30652,0.42397
-0.30552,0.42421
-0.30452,0.42445
-0.30352,0.4247
-0.30252,0.42494
-0.30152,0.42519
